_r,recno,Visit,ID,Target,File,Fiber,Plate,MJD,Tel,Survey,Field,Prog,Loc,RAJ2000,DEJ2000,GLON,GLAT,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,Ap1T1,Ap1T2,SNR,SFlag,Date,JD,BC,VType,RV,e_RV,VHelio,VLSR,VGSR,Chi2,Teff,[Fe/H],logg,[a/Fe],[C/Fe],synFile,EType,RV1,e_RV1,Vhelio1,RVRels,e_RVRels,HRVs,RVRel,e_RVRel,HRV,Ap2T1,Ap2T2,Ap2T3,EFlag,Hmin,Hmax,JKmin,JKmax,AName,r_Hmag,Mmag,e_Mmag,T2mag,e_T2mag,DDO51,e_DDO51,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,4.5magW,e_4.5magW,4.5magT,e_4.5magT,AkT,n_AkT,Ak,E(B-V),Giant,Star,pmRA_1,pmDE,r_pm,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_2,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,Separation
0.584076,342670,apogee.apo25m.s.r12.7224.56629.104,2M05351709-0558306,apo25m.4611.ORIONA.2M05351709-0558306,apVisit-r12-7224-56629-104.fits,104,"        7224",56629,apo25m,apogee,ORIONA,apogee,4611,83.821245,-5.975187,209.5664724756,-19.6456607754,12.431,0.022,11.687,0.036,11.237,0.024,-2147352576,-2147475456,7.07,2056,2013-12-03T07:25:59,2456629.828,5.189559,4,20.59,0.3703,25.78,12.74,-89.5,1.84,3400.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.543,0.342,25.727,20.863,0.39082,26.053,20.589,0.37033,25.778,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,0.337,SFD,,1.114,-1,1,0.0,0.0,None,0.5840729110230491,1636042515805110273,Gaia EDR3 3017188244538418560,3017188244538418560,1681130241,2016.0,83.82127521726436,0.12896565,-5.975183467464824,0.10851131,2.056308786486712,0.17088224,12.033484,2.0813434,1.8880176774735369,0.16792464,0.876001890949873,0.13485788,0.15226787,0.09948747,-0.18273228,-0.07341874,-0.14095083,-0.07679169,-0.41633597,0.12135142,0.17758527,0.03739378,437,0,434,3,91.02398,12860.956,1.5414412,320.63873,31,false,1.2748189,,,,,,,,51,22,0.23533209,56,30,0,0.03354933,7.69573,0,0,5.382107,0.047401506,0.25841063,0.038410276,0.462792,-116.61418,-14.13468,-8.204045,-42.96024,false,433,9346.25836122725,32.276665,289.56705,15.760773,51,1853.3320543259103,67.86234,27.31017,17.16866,48,12667.218290932728,72.90149,173.75801,14.491193,0,2,0,0,0,1.5536218,2.6774664,1.4078865,1.2695799,,,0,,,,209.5664562983309,-19.6456742661487,82.95178437803932,-29.263417808272738,0.10893598777038041
0.132466,343109,apogee.apo25m.s.r12.7222.56626.88,2M05352098-0531216,apo25m.4611.ORIONA.2M05352098-0531216,apVisit-r12-7222-56626-088.fits,88,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,83.837449,-5.522691,209.1455383436,-19.4273903879,11.566,0.023,10.624,0.032,10.026,0.021,-2147352576,-2147475456,97.07,1024,2013-11-30T07:01:42,2456626.816,6.639912,3,20.6,0.05024,27.24,14.21,-86.84,4.39,4250.0,-0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,20.625,0.06,27.259,20.485,0.050363,27.125,20.601,0.050245,27.24,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,8.749,0.022,8.749,0.022,1.675,RJCE_WISE,1.675,16.114,-1,1,9.3,-0.7,URAT1,0.13247144643495462,1636042515805110273,Gaia EDR3 3017265141632813952,3017265141632813952,1380222822,2016.0,83.8374725543777,0.023171302,-5.522693775047731,0.019168742,2.6139815468067207,0.035994526,72.62164,2.0456412,1.7824051304687072,0.029251244,1.0038326041153962,0.02451018,0.15755047,-0.31784856,-0.17304228,-0.20907967,-0.04309758,-0.034616068,-0.41934818,0.2149986,0.25096947,-0.09230942,417,0,415,2,2.0246122,994.72614,0.19651376,18.336903,95,false,,1.3596054,0.006004136,-0.0696133,-0.20769264,-0.060108222,-0.13812327,0.18086836,48,19,0.04146469,53,33,0,0.03160867,134.9433,0,0,1.0707837,0.2853163,0.27751178,0.26049766,0.5382801,164.18747,-15.014628,6.1541243,-41.520035,false,415,36878.79902569537,168.88823,218.36217,14.270425,47,12403.406722343992,224.8152,55.171566,15.10469,47,39973.7440542513,482.42026,82.86083,13.243459,0,0,1,0,0,1.420251,1.8612309,0.83426476,1.0269661,,,0,,,,209.14552493348398,-19.42741308961286,82.99550563394418,-28.81225767045279,0.08499133299279574
0.614313,345094,apogee.apo25m.s.r12.7229.56672.141,2M05354300-0559459,apo25m.4612.ORIONB.2M05354300-0559459,apVisit-r12-7229-56672-141.fits,141,"        7229",56672,apo25m,apogee,ORIONB,apogee,4612,83.929199,-5.996107,209.637524146,-19.559145636,12.294,0.022,9.99,0.029,9.007,0.021,-2147352576,-2147475456,117.13,0,2014-01-15T03:38:43,2456672.675,-13.687497,3,20.6,0.007026,6.92,-6.12,-108.63,5.27,3800.0,-0.5,1.0,0.0,0.0,apg_synthgrid.fits,2,20.858,0.008,7.165,20.592,0.0070917,6.905,20.605,0.0070264,6.917,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,8.321,0.02,,,0.315,SFD,1.486,1.043,-1,1,0.0,0.0,none,0.6143153799845275,1636042515805110273,Gaia EDR3 3017185736278226048,3017185736278226048,533161551,2016.0,83.92922399940863,0.20336261,-5.996104790670976,0.17421824,0.5125043250503389,0.2847058,1.800119,1.6253117,1.6053941766640656,0.23971644,0.25366878010817695,0.2080588,0.15799633,0.10386046,-0.15884857,-0.09826261,-0.13039042,-0.072477,-0.46767834,0.066278175,0.20101236,0.043800853,372,0,370,2,3.0197926,598.5795,1.316485,6.8367996,95,false,,1.0826353,0.05127052,-0.11929518,-0.094626196,0.15597084,-0.053745702,0.15641722,43,21,0.33786112,55,55,0,0.014207028,4.445465,0,0,1.1130342,0.120919526,0.22713932,0.09359241,0.52849346,-82.49673,-13.544712,-21.420563,-42.82693,false,367,542.458578258469,1.3231051,409.98904,18.85145,29,59.002872876462035,7.0063114,8.421389,20.91136,46,1103.4195615615947,16.795244,65.69833,17.141045,0,1,0,2,0,2.1428778,3.7703152,2.0599098,1.7104053,,,0,,,,209.63750664283646,-19.559164342932192,83.07355306116213,-29.289537944991583,0.08985818102931141
0.484688,349101,apogee.apo25m.s.r12.7222.56626.163,2M05370182-0536282,apo25m.4611.ORIONA.2M05370182-0536282,apVisit-r12-7222-56626-163.fits,163,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,84.257618,-5.607848,209.4259382721,-19.0926303276,13.137,0.045,12.466,0.046,12.137,0.019,-2147352576,-2147475456,35.19,0,2013-11-30T07:01:42,2456626.816,6.846972,5,20.6,0.09093,27.44,14.43,-87.71,1.87,3400.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,19.744,0.103,26.585,20.597,0.090931,27.444,20.59,0.09128,27.437,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.132,0.06,,,,none,1.179,0.592,-1,1,,,none,0.48467390753445905,1636042515805110273,Gaia EDR3 3017295962329601408,3017295962329601408,176086415,2016.0,84.2576060701172,0.035225905,-5.607839338638466,0.0328919,2.55507670324427,0.047873426,53.371502,1.8056737,1.802674365977972,0.047855556,-0.1040329168346858,0.03923429,0.108142935,-0.025816761,-0.32634357,-0.009240225,0.10850557,0.050111953,-0.5764919,0.2274294,-0.09148458,-0.008766466,452,0,451,1,1.1499351,500.84036,0.1023379,0.87390715,31,false,1.2744383,,,,,,,,52,20,0.06803039,54,33,0,0.09434287,68.14232,1,0,1.0379919,0.21592106,0.30582362,0.14174205,0.49001557,165.23563,-19.697203,17.938036,-42.41745,false,451,5637.852922732935,49.068493,114.89762,16.309582,49,1056.7460070152783,30.058361,35.156475,17.778616,49,7390.354053696252,169.17482,43.684715,15.076232,1,5,0,3,0,1.4982831,2.702384,1.4690342,1.2333498,,,0,,,,209.42589679873112,-19.092679327203278,83.46786971339596,-28.917004654216335,0.05290680432159801
0.479553,341669,apogee.apo25m.s.r12.7228.56671.94,2M05350762-0552083,apo25m.4612.ORIONB.2M05350762-0552083,apVisit-r12-7228-56671-094.fits,94,"        7228",56671,apo25m,apogee,ORIONB,apogee,4612,83.781777,-5.868984,209.4470110277,-19.6329613787,9.168,0.032,9.201,0.029,9.182,0.02,-2147352576,-2147475456,218.07,2048,2014-01-14T03:45:13,2456671.68,-13.382833,3,20.67,1.198,7.29,-5.76,-107.63,4.28,12000.0,-0.5,4.0,0.0,0.0,apg_synthgrid.fits,2,-6.847,0.868,-20.236,18.765,1.2639,5.383,20.668,1.1979,7.285,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.192,0.022,,,0.588,SFD,-0.038,1.947,-1,1,7.4,-3.5,URAT1,0.47956532087771103,1636042515805110273,Gaia EDR3 3017238169238258816,3017238169238258816,1390002376,2016.0,83.78179307190784,0.02030775,-5.86899731539484,0.018301144,2.633505731207624,0.02880329,91.430725,0.68797624,-0.34566679690396684,0.02839281,0.5948325616903037,0.023115326,0.15628971,-0.12542315,-0.02148489,-0.15365818,-0.15194154,-0.0774778,-0.44875824,0.076790065,0.19681536,-0.022897441,409,409,402,7,6.217514,3766.4458,0.22128336,83.802635,31,false,1.7625709,,,,,,,,46,22,0.0393222,51,26,1,0.010775786,153.74382,0,0,1.227678,,,,,,,,,true,397,4005931.1758711333,1111.6877,3603.468,9.180608,48,2966932.750692049,1640.8605,1808.1566,9.157773,48,1660456.371339147,388.106,4278.358,9.197327,0,45,0,48,0,1.1551344,-0.039553642,-0.022834778,-0.016718864,,,0,,,,209.44700413929596,-19.632995118787047,82.91283243663436,-29.155427899043815,0.07490294069828901
0.244428,346504,apogee.apo25m.s.r12.7224.56629.85,2M05360725-0531147,apo25m.4611.ORIONA.2M05360725-0531147,apVisit-r12-7224-56629-085.fits,85,"        7224",56629,apo25m,apogee,ORIONA,apogee,4611,84.030229,-5.520772,209.2355582724,-19.2553175732,13.602,0.026,12.485,0.033,12.006,0.021,-2147352576,-2147475456,4.01,1040,2013-12-03T07:25:59,2456629.828,5.332237,5,20.67,0.6119,26.0,12.98,-88.46,1.91,6000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,1,238.137,1.007,243.463,20.668,0.61191,26.0,19.732,0.34947,25.064,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.211,0.059,11.211,0.059,1.124,RJCE_WISE,1.124,5.492,-1,1,0.0,0.0,none,0.24441319945061776,1636042515805110273,Gaia EDR3 3017347982973502336,3017347982973502336,861537783,2016.0,84.03018042292013,0.07933775,-5.520822011618221,0.07198579,0.6013793073666668,0.108457506,5.544838,12.700588,-7.903060807501185,0.10244423,-9.94216187104539,0.08644372,0.28412053,-0.059890002,-0.31615186,-0.2220229,-0.1794879,-0.18283622,-0.52744997,0.26124486,0.075867586,0.14624414,462,0,460,2,0.48933008,639.11755,0.48461637,5.214684,95,false,,1.2019669,0.020887159,-0.11936016,-0.21838321,-0.0425763,-0.14051926,0.22386776,53,22,0.15288262,54,32,0,0.012391336,178.84186,0,0,1.0155448,0.112601265,0.30088097,0.15184115,0.51251507,172.83826,-19.292112,2.3095143,-42.186424,false,447,1826.45418253002,2.1845922,836.0618,17.533344,45,294.10756290436007,15.614409,18.835651,19.167276,45,2576.2838935828663,16.706436,154.20906,16.220411,0,1,0,2,0,1.571565,2.946865,1.6339321,1.312933,,,0,,,,209.23555497823276,-19.25542567522447,83.21427824206525,-28.819590622845716,0.2504278989822513
0.625803,348028,apogee.apo25m.s.r12.7222.56626.68,2M05363616-0555288,apo25m.4611.ORIONA.2M05363616-0555288,apVisit-r12-7222-56626-068.fits,68,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,84.15069,-5.924681,209.6748282215,-19.3302491215,11.615,0.019,10.613,0.027,9.986,0.02,-2147352576,-2147475456,92.95,516,2013-11-30T07:01:42,2456626.816,6.76424,3,20.67,0.04728,27.44,14.41,-88.37,4.08,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,21.076,0.06,27.835,20.593,0.047903,27.357,20.671,0.047281,27.436,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,8.782,0.02,,,0.231,SFD,1.635,0.764,-1,1,8.0,-0.7,URAT,0.6258151783289366,1636042515805110273,Gaia EDR3 3017182025425726720,3017182025425726720,1477896257,2016.0,84.15071719433813,0.014752719,-5.924679238553129,0.013847727,2.4850524225764388,0.023033584,107.88823,1.3706751,1.3568471293895688,0.018845439,-0.19420589598520263,0.016251853,0.1260732,-0.110517785,-0.18674482,-0.101074584,-0.22031297,-0.082939856,-0.42380962,0.18185294,0.19466779,-0.026868211,406,0,405,1,1.5083412,428.0049,0.0,0.0,31,false,1.3282275,,,,,,,,46,20,0.026619758,49,28,0,0.13133854,89.75128,0,0,1.0529512,0.09278338,0.2565041,0.20151655,0.5376904,-156.74852,-17.61286,-1.6146779,-42.92024,false,387,31499.35155547244,369.6931,85.204056,14.441613,49,8316.491004275525,335.16937,24.812801,15.5386915,48,34968.49064524764,1024.9841,34.116127,13.388703,0,2,1,1,0,1.3741547,2.1499882,1.0970783,1.0529099,,,0,,,,209.67481196304192,-19.330266160823076,83.32965756217172,-29.228621971210696,0.09758293387891291
0.04564,341867,apogee.apo25m.s.r12.7222.56626.9,2M05350976-0521282,apo25m.4611.ORIONA.2M05350976-0521282,apVisit-r12-7222-56626-009.fits,9,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,83.790687,-5.357856,208.9673356044,-19.3943918929,11.498,0.036,10.08,0.04,9.46,0.029,-2147352576,-2147475456,130.65,512,2013-11-30T07:01:42,2456626.816,6.630495,3,20.69,0.02466,27.32,14.29,-86.22,8.2,4250.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.94,0.028,27.565,20.641,0.024859,27.271,20.688,0.024657,27.319,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,42.508,-1,1,,,none,0.04561099327847723,1636042515805110273,Gaia EDR3 3017364406927024256,3017364406927024256,1055224003,2016.0,83.79070809488596,0.07318253,-5.357875681678868,0.06178532,2.737027782493489,0.104780644,26.121502,2.1637878,-0.7956783115841721,0.09343626,-2.0121813597923253,0.07296678,0.23377906,-0.042280298,0.043169476,-0.031503927,-0.072467156,0.052054647,-0.31025028,0.18582061,0.18223022,0.0051808874,407,0,403,4,-4.668882,706.67053,0.5719583,10.007116,95,false,,1.1833757,0.018808058,0.06756976,-0.100061834,-0.015973162,-0.12650944,0.14706466,47,21,0.13030194,50,50,2,0.054122806,95.98018,0,0,0.8381794,0.17876779,0.30441624,0.16797516,0.52594453,167.36942,-22.752775,7.6320977,-44.131813,false,376,4388.321631491801,28.034008,156.53564,16.581621,25,32148.681170459986,728.3031,44.1419,14.070634,26,37785.75282191712,87.75151,430.59946,13.304575,0,18,0,20,0,15.936488,0.7660589,-2.5109873,3.2770462,,,0,,,,208.96733703593247,-19.394424593648626,82.95166731710786,-28.6453610775233,0.10362015417456874
0.18116,345562,apogee.apo25m.s.r12.7222.56626.195,2M05355077-0516291,apo25m.4611.ORIONA.2M05355077-0516291,apVisit-r12-7222-56626-195.fits,195,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,83.961554,-5.274771,208.9704308841,-19.2050786401,11.361,0.023,10.478,0.03,10.056,0.022,-2147352576,-2147475456,134.2,0,2013-11-30T07:01:42,2456626.816,6.725148,3,20.72,0.02839,27.44,14.42,-86.21,5.8,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.908,0.034,27.628,20.648,0.028517,27.373,20.717,0.028392,27.442,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,8.847,0.031,8.847,0.031,1.451,RJCE_WISE,1.451,14.576,-1,1,3.3,-3.1,URAT,0.18115310352005362,1636042515805110273,Gaia EDR3 3017372309666556160,3017372309666556160,803824777,2016.0,83.9615520824136,0.010268412,-5.2747798954452945,0.010242031,2.522607599897007,0.015792808,159.73141,0.73194,-0.677296254211315,0.013429036,-0.27749934368380264,0.012855908,0.22563085,-0.04673088,-0.17624557,-0.094993226,-0.23623568,-0.121929705,-0.33115897,0.22711273,0.016970215,0.099470325,438,0,435,3,4.469963,543.47186,0.04143595,1.4504639,31,false,1.3755801,,,,,,,,50,21,0.0197558,54,30,0,0.030499011,175.69034,0,0,1.15542,0.18250956,0.3105089,0.126773,0.67615473,-175.468,-33.39167,1.6873313,-43.89151,false,436,75739.89479058051,282.00177,268.5795,13.489055,53,24688.399004796735,326.13876,75.699066,14.35731,53,75008.760192962,714.4105,104.99392,12.560116,1,2,1,0,0,1.3163097,1.7971945,0.8682556,0.92893887,,,0,,,,208.97041094596787,-19.205126985181543,83.14978039968568,-28.570584650808897,0.032753077606929235
0.116457,342080,apogee.apo25m.s.r12.7223.56628.55,2M05351216-0530201,apo25m.4611.ORIONA.2M05351216-0530201,apVisit-r12-7223-56628-055.fits,55,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.800667,-5.5056,209.1118302947,-19.4523333646,13.18,0.023,12.379,0.038,11.919,0.021,-2147352576,-2147475456,28.32,512,2013-12-02T07:07:27,2456628.82,5.696813,3,20.74,0.07574,26.44,13.41,-87.52,2.19,3000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.744,0.062,26.436,20.695,0.076652,26.392,20.745,0.075736,26.441,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,6.111,SFD,,20.234,-1,1,0.0,0.0,none,0.11646579046731112,1636042515805110273,Gaia EDR3 3017265485230075392,3017265485230075392,176278104,2016.0,83.80067377681894,0.07545609,-5.505610209737247,0.06050489,2.338937643092462,0.10965988,21.32902,1.1150063,1.0991307399515706,0.09309668,-0.18748515052586862,0.07242844,0.31797543,-0.33039394,-0.28055474,-0.2769145,-0.103298895,-0.14838131,-0.47709912,0.21755838,0.27050897,0.10096625,341,0,340,1,-2.6666362,625.62744,0.49417463,10.183512,95,false,,1.1432236,0.01768121,0.0068111047,-0.17184396,-0.065240055,-0.13684002,0.15030892,40,17,0.13694826,46,28,0,0.070671886,6.7787676,0,0,0.8976569,0.24686095,0.34835586,0.22829172,0.48247808,153.03496,-22.532774,9.01077,-42.3002,false,330,3666.5124909660017,18.339401,199.92542,16.776733,39,1095.1735987342101,158.59425,6.905506,17.739836,43,6198.835126376016,152.82446,40.5618,15.26712,0,2,0,2,0,1.9893588,2.4727154,0.96310234,1.509613,,,0,,,,209.11181595262303,-19.45237433938945,82.95470857221093,-28.793404321379,0.044052772602303995
0.510691,343254,apogee.apo25m.s.r12.7222.56626.134,2M05352195-0554051,apo25m.4611.ORIONA.2M05352195-0554051,apVisit-r12-7222-56626-134.fits,134,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,83.841465,-5.901438,209.5061380436,-19.5945375365,12.689,0.022,11.954,0.029,11.757,0.022,-2147352576,-2147475456,53.45,4,2013-11-30T07:01:42,2456626.816,6.608445,3,20.74,0.07615,27.35,14.31,-87.77,3.73,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,20.448,0.049,27.051,20.841,0.033529,27.449,20.836,0.028751,27.444,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,0.455,SFD,,1.508,-1,1,3.5,-6.4,URAT1,0.510702407039777,1636042515805110273,Gaia EDR3 3017190924598000128,3017190924598000128,436052003,2016.0,83.8414740939911,0.021147428,-5.901448830574373,0.01986084,2.591586720442077,0.030422518,85.18646,1.2648176,1.2468886932879468,0.028579764,0.21220792570626043,0.025581252,0.121536314,-0.003252579,-0.15181737,-0.14022358,-0.04851229,-0.10310303,-0.3806094,0.09556513,0.10962645,-0.06973035,412,0,411,1,1.5672828,460.6958,0.051534295,0.5213087,31,false,1.3297001,,,,,,,,47,23,0.03999047,55,30,0,0.012930002,30.937746,0,0,1.0546662,0.15762016,0.17188162,0.09567052,0.60860085,173.16814,-21.015137,4.9092383,-44.735725,false,409,13759.819844627767,25.222712,545.53296,15.340835,55,3464.728222585846,72.48269,47.80077,16.489368,53,16086.065937906344,79.160164,203.2091,14.2317705,0,1,0,0,0,1.4208612,2.257598,1.1485338,1.1090641,,,0,,,,209.50612543022405,-19.59457632677577,82.97891628489887,-29.19075566446583,0.05080054743855633
0.47826,342311,apogee.apo25m.s.r12.7223.56628.134,2M05351403-0552090,apo25m.4611.ORIONA.2M05351403-0552090,apVisit-r12-7223-56628-134.fits,134,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.808487,-5.86918,209.4598903888,-19.6093217908,11.845,0.021,11.099,0.031,10.733,0.02,-2147352576,-2147475456,68.1,0,2013-12-02T07:07:27,2456628.82,5.671798,3,20.78,0.04503,26.45,13.41,-88.51,3.49,4250.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.983,0.046,26.65,20.731,0.045398,26.403,20.779,0.045035,26.451,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.029,0.028,,,0.535,SFD,0.936,1.773,-1,1,4.3,-0.5,URAT,0.4782585766366135,1636042515805110273,Gaia EDR3 3017191646152505088,3017191646152505088,887483591,2016.0,83.8085046244555,0.011431928,-5.869178741848249,0.01063129,2.5937291109233267,0.01630037,159.12086,1.5656307,1.4440035707067371,0.015963845,0.6050233720485853,0.013898509,0.12086011,-0.055596672,-0.039605863,-0.030474035,-0.021760015,0.030415764,-0.32160896,0.17809944,0.035688914,-0.08908655,408,0,407,1,2.2391505,451.3058,0.026235715,0.43381742,31,false,1.3993948,,,,,,,,46,23,0.022451784,52,27,0,0.09603924,87.57739,0,0,1.0791485,0.15817896,0.24320231,0.16002683,0.56553036,170.68694,-24.175095,5.9033933,-43.322876,false,405,52300.443861533706,215.54854,242.63882,13.891104,49,18490.271152823174,304.18744,60.78578,14.671184,49,48972.97401152745,573.32825,85.41874,13.023005,0,1,0,0,0,1.2899172,1.648179,0.78007984,0.8680992,,,0,,,,209.45987039494227,-19.60934759481535,82.94321207056706,-29.156917244071995,0.06327775386159477
0.115668,341363,apogee.apo25m.s.r12.7223.56628.58,2M05350453-0529382,apo25m.4611.ORIONA.2M05350453-0529382,apVisit-r12-7223-56628-058.fits,58,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.768899,-5.493951,209.0856545864,-19.4752798733,11.696,0.027,10.941,0.042,10.479,0.032,-2147352576,-2147475456,57.75,512,2013-12-02T07:07:27,2456628.82,5.68134,3,20.79,0.0497,26.47,13.44,-87.39,2.81,4250.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.41,0.053,26.086,20.733,0.050238,26.414,20.791,0.049695,26.472,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.49,0.031,,,,none,1.286,18.012,-1,1,-0.8,5.4,UCAC-4,0.11570712402688976,1636042515805110273,Gaia EDR3 3017266275504060800,3017266275504060800,374652121,2016.0,83.7688614638019,0.023517447,-5.493975361328024,0.020280018,2.484625064353288,0.035825074,69.354355,2.0751975,1.9386619290424407,0.03232431,0.7402932670836649,0.025795551,0.11295021,-0.2706172,-0.1411414,-0.28342336,-0.03951229,-0.17294888,-0.4207385,0.117431015,0.2505111,-0.08878906,372,9,372,0,-1.0477304,818.10046,0.18772383,15.872968,95,false,,1.3478827,0.006240618,0.058267627,-0.16507457,-0.20903642,-0.18536752,0.12569633,43,19,0.04525574,51,31,0,0.08940865,51.7673,1,0,0.960627,,,,,,,,,false,357,32775.53944179132,674.7523,48.574177,14.398492,44,12558.387467884606,541.13477,23.207504,15.0912075,43,38607.20140479264,1592.1207,24.248917,13.281224,0,1,0,0,0,1.5610907,1.8099833,0.69271564,1.1172676,,,0,,,,209.08563252194486,-19.4753666025278,82.91927350665863,-28.780227556187647,0.16057474816147796
0.523943,336439,apogee.apo25m.s.r12.7227.56670.219,2M05332679-0508152,apo25m.4612.ORIONB.2M05332679-0508152,apVisit-r12-7227-56670-219.fits,219,"        7227",56670,apo25m,apogee,ORIONB,apogee,4612,83.361636,-5.137558,208.5534786933,-19.675371638,10.9,0.026,10.647,0.032,10.519,0.026,-2147352576,-2147475456,84.56,0,2014-01-13T03:40:28,2456670.676,-13.242104,3,20.8,0.02786,7.55,-5.49,-104.51,2.06,6000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,20.849,0.028,7.601,20.775,0.028042,7.533,20.796,0.027862,7.554,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.451,0.028,10.441,0.027,0.143,RJCE_WISE_ALLSKY,0.134,0.575,-1,1,0.0,0.0,None,0.5239791192099741,1636042515805110273,Gaia EDR3 3209446884967976576,3209446884967976576,329941824,2016.0,83.3615903696469,0.011009747,-5.137564614123209,0.009315385,3.0395369873122884,0.01585213,191.74313,4.9027042,2.2635695093811807,0.014542824,-4.348880383923812,0.011439775,0.023943258,-0.1448761,-0.094374344,-0.024733962,-0.0022089554,0.074674815,-0.45053834,0.16425332,0.099775314,-0.17943178,455,455,450,5,3.873281,1202.2386,0.09373181,16.760664,31,true,1.5611968,,,,,,,,52,20,0.02074292,53,31,0,0.013490544,81.26594,0,0,1.1318221,,,,,,,,,false,423,315676.84275282134,73.56519,4291.1167,11.9392605,52,171780.90623271363,79.09606,2171.801,12.251105,50,207580.73841836787,208.8808,993.77606,11.454927,0,13,0,11,0,1.2017405,0.79617786,0.31184483,0.48433304,6.5800214,1.1411208,6,5500.0,3.5,0.0,208.55343613622088,-19.675457844532907,82.47863533379928,-28.40368823858815,0.16533290565053993
