,star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b,star_score,star_score_ID
2163,214,866,-0.0010997742467543,-0.0071814848966425,150505.6876776757,155959.32331247098,3.672536934339506,4.230005488697675,1.755632692585838,1.02,0.040975425,2.43,0.0796917,1.1653367,0.85234547,2.724931257553862,214.0
2131,214,532,-0.0015012957748493,-0.0068913253776253,162958.35422760353,151431.49755801563,3.672536934339506,4.174099223263706,2.055497769035227,1.02,0.040975425,2.69,0.4047274,1.1653367,0.8464673,2.724931257553862,214.0
2184,214,1043,-0.0022689377172937,-0.00633658895327,186765.76795296665,162197.5658745289,3.672536934339506,5.343144417949275,1.82401106364642,1.02,0.040975425,2.54,0.120100796,1.1653367,0.91659975,2.724931257553862,214.0
2169,214,937,-0.0006656424079305,-0.0074952102556309,137041.65486920453,120301.49226257532,3.672536934339506,5.141869364777466,2.048189749178845,1.02,0.040975425,2.58,0.022690179,1.1653367,0.9897106,2.724931257553862,214.0
2170,214,940,0.0015458145646214,-0.0090933195638099,68456.20093512861,74322.0648783232,3.672536934339506,3.856514934771553,1.3749949547690634,1.02,0.040975425,2.55,0.06525351,1.1653367,1.6201409,2.724931257553862,214.0
2171,214,941,-0.0010659229049031,-0.0072059475677133,149455.8324573584,124991.11089230236,3.672536934339506,5.277688125742794,1.953645363439286,1.02,0.040975425,2.55,0.055502746,1.1653367,0.81927663,2.724931257553862,214.0
2174,214,964,-0.0016828876871017,-0.0067600979882334,168590.1905631817,143655.8369994521,3.672536934339506,4.512869160711825,1.8889164537865348,1.02,0.040975425,2.59,0.02430476,1.1653367,1.1490941,2.724931257553862,214.0
2177,214,986,0.0001639148322008,-0.0080946897678149,111314.0189328563,107217.06377898411,3.672536934339506,7.284572824791549,2.170099161008233,1.02,0.040975425,3.1,0.4106046,1.1653367,0.93654895,2.724931257553862,214.0
2157,214,794,-0.0018462816970426,-0.0066420213123459,173657.6426913455,148675.98846637056,3.672536934339506,4.276728356259782,1.7695113259400015,1.02,0.040975425,2.45,0.04886005,1.1653367,0.97387767,2.724931257553862,214.0
2190,214,1100,-0.000494251483904,-0.0076190659012183,131726.188879841,115587.4442860641,3.672536934339506,6.02106087121969,1.984994272960472,1.02,0.040975425,2.13,0.12660083,1.1653367,0.77964175,2.724931257553862,214.0
2140,214,644,-0.0001947899069145,-0.0078354717999397,122438.77861205809,150709.07353165044,3.672536934339506,3.713109849088087,2.0617278656867244,1.02,0.040975425,2.49,0.054633632,1.1653367,0.97618467,2.724931257553862,214.0
2150,214,728,-0.0076138028202392,-0.0024741223631461,352529.7886197983,372801.1794872746,3.672536934339506,3.885630985081144,1.5674327085682562,1.02,0.040975425,2.57,0.035612594,1.1653367,1.0525026,2.724931257553862,214.0
2149,214,724,-0.0026171858409819,-0.006084927458188,197566.22934167608,198992.29902496532,3.672536934339506,3.805890865973632,1.8203763188120623,1.02,0.040975425,2.37,0.086260915,1.1653367,1.0016862,2.724931257553862,214.0
2148,214,714,-0.0039465968344855,-0.0051242286476378,238796.1775550377,258043.9230669487,3.672536934339506,4.176451775901567,1.678201669275986,1.02,0.040975425,2.5,0.039778028,1.1653367,1.0788869,2.724931257553862,214.0
2164,214,874,0.0005687821846645,-0.0083872671467016,98757.5860035891,87427.60169089878,3.672536934339506,4.087783409203584,2.0127360717800635,1.02,0.040975425,2.58,0.040140655,1.1653367,1.0925224,2.724931257553862,214.0
2193,214,1110,-0.0062823009536882,-0.003436332143035,311234.9947056812,262127.4198641744,3.672536934339506,4.226166887747332,1.4326165465740637,1.02,0.040975425,2.47,0.026846323,1.1653367,1.2220474,2.724931257553862,214.0
2146,214,699,-0.007402940852955,-0.0026265017568401,345990.1796999233,309614.703545489,3.672536934339506,3.8422278723232366,1.298410823583783,1.02,0.040975425,2.55,0.020477822,1.1653367,1.1215324,2.724931257553862,214.0
2192,214,1109,-0.0015497432768523,-0.0068563147919029,164460.89031945786,162685.86809566285,3.672536934339506,5.33129523451595,1.9015747049637597,1.02,0.040975425,2.51,0.08888325,1.1653367,0.89385605,2.724931257553862,214.0
2183,214,1040,-0.0006146183795195,-0.007532082768077,135459.21117097646,128244.97406125904,3.672536934339506,4.838096859701412,2.0392473184448594,1.02,0.040975425,2.61,0.072079025,1.1653367,0.88006264,2.724931257553862,214.0
2052,206,1211,0.0008143812479458,0.0075303198434986,162650.36003797883,140421.62936782924,5.050974116810499,2.6540221446241565,1.9538531292864911,0.57,0.030434275,2.51,0.015738256,1.0484469,1.0453428,2.719955509134726,1211.0
4463,522,1211,0.0006256979957583,0.0058155218618041,164893.9833182521,200428.67156266468,3.15865251050329,2.6540221446241565,3.072790301270537,2.29,0.10138314,2.51,0.015738256,1.8576287,1.0453428,2.719955509134726,1211.0
6137,876,1211,0.0008671304794909,0.0080097173244136,135909.07026217386,123645.7612058329,3.0496689825657564,2.6540221446241565,2.729452298423928,2.78,0.027605632,2.51,0.015738256,1.4618512,1.0453428,2.719955509134726,1211.0
466,40,1211,0.0010302482761835,0.009492170405459,72206.43719662905,71769.3153878566,11.819792555911816,2.6540221446241565,2.752061991196586,0.77,0.058643356,2.51,0.015738256,1.1109549,1.0453428,2.719955509134726,1211.0
5706,765,1211,0.0011379388900811,0.0104708881518305,42647.32630441635,37520.40809364863,2.9847345680121555,2.6540221446241565,1.2209592659563466,2.6,0.054713875,2.51,0.015738256,1.2655755,1.0453428,2.719955509134726,1211.0
2728,270,1144,-0.0019003732914036,0.0001995695050108,76067.79031917402,91478.89657297166,3.448503975955067,4.281416754919079,1.401345448443093,2.53,0.09967998,2.33,0.3399378,0.8655134,4.697972,2.7183807704953726,270.0
2704,270,459,-0.0025325875812774,0.0006275967742289,96506.227982137,84375.4810264827,3.448503975955067,4.147070065348892,1.7588461494009806,2.53,0.09967998,2.1,0.17890821,0.8655134,8.3997555,2.7183807704953726,270.0
2720,270,905,-0.0024125332946358,0.0005463165670394,92625.07234709806,82037.1426293612,3.448503975955067,5.275504525298119,1.4317905123985186,2.53,0.09967998,2.59,0.020753562,0.8655134,1.4011285,2.7183807704953726,270.0
2714,270,679,-0.0010264675437775,-0.0003920898369269,47815.8693609721,53990.54335292631,3.448503975955067,4.820411103855937,1.64160544312956,2.53,0.09967998,2.46,0.056634612,0.8655134,0.9968362,2.7183807704953726,270.0
2713,270,676,-0.0074563667170362,0.0039611369543042,255683.82732506664,249164.09875837227,3.448503975955067,3.757581060316344,1.261492310589654,2.53,0.09967998,2.38,0.18807444,0.8655134,9.513166,2.7183807704953726,270.0
2712,270,655,-0.0030382494749079,0.0009699444290431,112853.43692226814,94525.38776400112,3.448503975955067,5.878449006297531,1.0536835151641242,2.53,0.09967998,2.39,0.06934053,0.8655134,1.6615449,2.7183807704953726,270.0
2709,270,583,-0.000546999615267,-0.000716703423499,32315.46779585094,34091.97975565416,3.448503975955067,4.125168322555568,1.3683361960046925,2.53,0.09967998,1.93,0.61708635,0.8655134,0.7350155,2.7183807704953726,270.0
2708,270,559,-0.0011732199009792,-0.0002927342676043,52560.12926240172,60636.27156504066,3.448503975955067,4.414125542116624,1.7315153344213807,2.53,0.09967998,2.5,0.04607382,0.8655134,0.9562176,2.7183807704953726,270.0
2705,270,469,-0.0027754086372805,0.000791993617474,104356.22931217076,87598.11652626436,3.448503975955067,4.634174331646991,1.4726235273079815,2.53,0.09967998,2.6,0.05430241,0.8655134,1.3892567,2.7183807704953726,270.0
2703,270,447,-0.0003797317787167,-0.0008299485627713,26907.976530450564,24346.94084140053,3.448503975955067,4.168815066774606,1.3919990448943254,2.53,0.09967998,2.52,0.06498018,0.8655134,3.2311814,2.7183807704953726,270.0
2731,270,1201,-0.0013429385691483,-0.0001778298447918,58046.851842347016,65336.417903000576,3.448503975955067,3.838242098314478,1.533829981610475,2.53,0.09967998,2.52,0.05882641,0.8655134,1.0471894,2.7183807704953726,270.0
2732,270,1288,-0.0005138869118367,-0.0007391216766968,31244.9891057102,26381.709951553126,3.448503975955067,5.00654250615055,1.7270603744995696,2.53,0.09967998,2.5,0.016151123,0.8655134,0.8738016,2.7183807704953726,270.0
2726,270,1135,-0.0015413512907205,-4.3498722017509686e-05,64461.20549797733,59775.02655954575,3.448503975955067,4.359648283642995,1.120127445037462,2.53,0.09967998,1.65,0.69185334,0.8655134,1.139373,2.7183807704953726,270.0
2725,270,1123,-0.0013325773206605,-0.0001848447082122,57711.889892390165,67836.42666728541,3.448503975955067,3.754268600859509,1.4605642142906698,2.53,0.09967998,2.33,0.07549971,0.8655134,0.961656,2.7183807704953726,270.0
2724,270,1104,-0.0037396476508175,0.0014448111802029,135528.47468217966,137216.39610558975,3.448503975955067,4.708955156122494,1.7472010383996055,2.53,0.09967998,2.54,0.024819857,0.8655134,1.0468428,2.7183807704953726,270.0
2721,270,937,0.0002653426680186,-0.0012666825282969,6053.791361363731,7232.650535971753,3.448503975955067,5.141869364777466,2.0175657592953558,2.53,0.09967998,2.58,0.022690179,0.8655134,0.9897106,2.7183807704953726,270.0
1248,127,1247,-0.000887438311907,-0.0005776703595267,21815.219289411867,24469.91083014072,3.853941520409905,6.811862087726455,1.114567701656494,2.38,0.059995938,2.45,0.11120391,1.0386764,1.1755426,2.7165549961348217,127.0
1247,127,1242,-0.0007423797022159,-0.0008672871630676,29574.194401301167,27950.23256857478,3.853941520409905,6.376598076222806,1.044937367736705,2.38,0.059995938,2.21,0.15977019,1.0386764,2.3080652,2.7165549961348217,127.0
1245,127,1052,-0.00099007844127,-0.000372744183518,16325.147304687169,16743.94129168425,3.853941520409905,6.223950668010852,1.1419006325031766,2.38,0.059995938,2.52,0.1070487,1.0386764,0.7418419,2.7165549961348217,127.0
1243,127,725,-0.0008110545699015,-0.0007301743387751,25900.87511112379,24144.62330349562,3.853941520409905,5.001640952405177,1.94089286677224,2.38,0.059995938,2.47,0.08647695,1.0386764,0.76054484,2.7165549961348217,127.0
1239,127,447,-0.000631867656509,-0.0010879300156259,35485.3237994745,32335.18854181357,3.853941520409905,4.168815066774606,1.2382779015183814,2.38,0.059995938,2.52,0.06498018,1.0386764,3.2311814,2.7165549961348217,127.0
1979,200,486,-0.0016357728141056,-0.0043839444668519,61834.47685790772,63536.38647505868,1.4564685648246902,2.430667732575342,2.1657355053014613,2.5,0.059679184,2.57,0.070685275,1.1376356,0.9756593,2.7124962606517986,200.0
1973,200,303,-0.0020671894664259,-0.0033482929942069,132945.9338051593,163062.42814963596,1.4564685648246902,3.5097664164076674,2.2003501127683203,2.5,0.059679184,2.4,0.10143656,1.1376356,0.9006443,2.7124962606517986,200.0
1974,200,332,-0.001785549493786,-0.004024393118881,86522.53155285011,100535.44065508418,1.4564685648246902,1.5647842736906048,2.227391266313713,2.5,0.059679184,2.44,0.19423951,1.1376356,0.9615447,2.7124962606517986,200.0
1975,200,343,-0.0018410194956012,-0.0038912327766491,95665.78697595268,114652.08175000647,1.4564685648246902,4.845194944162135,1.348314207170891,2.5,0.059679184,2.36,0.20714259,1.1376356,1.2372752,2.7124962606517986,200.0
1976,200,399,-0.0025157319522489,-0.0022715295371453,206880.28357598567,205180.5415666926,1.4564685648246902,3.1565752699701486,2.391271349664639,2.5,0.059679184,2.61,0.038844775,1.1376356,1.0476022,2.7124962606517986,200.0
1978,200,481,-0.0024212678122544,-0.0024982985437918,191309.52943808265,159433.50172345905,1.4564685648246902,2.7942086966854243,2.170838262894061,2.5,0.059679184,2.35,0.06123183,1.1376356,1.117122,2.7124962606517986,200.0
1972,200,299,-0.0023763995337106,-0.0026060085695847,183913.78186829627,177200.2812454842,1.4564685648246902,2.1791393782851456,1.4772565901795418,2.5,0.059679184,2.52,0.049055208,1.1376356,0.9653633,2.7124962606517986,200.0
1981,200,514,-0.0018891558024235,-0.0037756775777941,103600.21160185996,127192.9491346747,1.4564685648246902,2.4153456358290373,2.703800381172137,2.5,0.059679184,2.53,0.03375175,1.1376356,1.0594563,2.7124962606517986,200.0
1993,200,789,-0.0028739874073886,-0.001411507589214,265932.40230451577,315808.0298282625,1.4564685648246902,1.794730053516996,2.261192317126293,2.5,0.059679184,2.3,0.706022,1.1376356,2.9803944,2.7124962606517986,200.0
2000,200,1112,-0.0018250796726791,-0.0039294976442526,93038.38716332366,100775.02850542383,1.4564685648246902,4.804501884665388,1.675059107819651,2.5,0.059679184,3.0,1.0414093,1.1376356,1.1995953,2.7124962606517986,200.0
2001,200,1175,-0.0018951377844021,-0.0037613173336725,104586.23625259816,104300.29804732068,1.4564685648246902,5.931625601367311,2.3891797235829637,2.5,0.059679184,2.33,0.24106559,1.1376356,1.5552424,2.7124962606517986,200.0
2002,200,1191,-0.0027016670629136,-0.001825176875187,237528.42046616875,257459.55272410405,1.4564685648246902,3.870211479140209,2.1732890346408134,2.5,0.059679184,2.49,0.025822995,1.1376356,1.000503,2.7124962606517986,200.0
1982,200,526,-0.002342772074636,-0.0026867340754839,178370.88593378323,190803.6774695986,1.4564685648246902,1.4834817527406192,1.7883061289013895,2.5,0.059679184,2.51,0.19032805,1.1376356,0.7185535,2.7124962606517986,200.0
1999,200,1065,-0.0023699700305869,-0.0026214431253502,182853.9912178595,194083.38485178212,1.4564685648246902,2.149685444867742,2.1772485572558704,2.5,0.059679184,2.42,0.103277355,1.1376356,1.0076329,2.7124962606517986,200.0
1998,200,1005,-0.0018661752518779,-0.0038308442962941,99812.27151665073,85421.7270857715,1.4564685648246902,4.138213185240246,2.449243695819274,2.5,0.059679184,2.47,0.17715493,1.1376356,1.1063442,2.7124962606517986,200.0
2003,200,1251,-0.0031360218929349,-0.0007824720631623,309124.18439591577,328567.24094480847,1.4564685648246902,2.08251209115496,1.8847275536052508,2.5,0.059679184,0.96,0.07170443,1.1376356,1.0088362,2.7124962606517986,200.0
1996,200,914,-0.0015363781323479,-0.004622549648135,45451.009519351166,53897.56523107307,1.4564685648246902,4.608784675982872,1.6512754885762524,2.5,0.059679184,1.99,0.077038765,1.1376356,5.4153814,2.7124962606517986,200.0
1995,200,835,-0.001930518664006,-0.0036763825962947,110418.15276109664,127073.3757611752,1.4564685648246902,1.7488537952496697,1.3612908674299675,2.5,0.059679184,2.49,0.021851663,1.1376356,1.34375,2.7124962606517986,200.0
1994,200,822,-0.0017466868479529,-0.0041176861250073,80116.70704155612,89015.27358143649,1.4564685648246902,3.2601194861217784,2.7657226078128385,2.5,0.059679184,2.57,0.039193444,1.1376356,1.0134135,2.7124962606517986,200.0
1997,200,955,-0.002839904274639,-0.0014933269775818,260314.3965689471,266127.7958930244,1.4564685648246902,1.674496451664334,1.854649879559248,2.5,0.059679184,2.51,0.05698211,1.1376356,0.9085968,2.7124962606517986,200.0
1992,200,760,-0.0018740931865811,-0.0038118366370126,101117.40396744906,118646.57543798412,1.4564685648246902,2.311001227662971,2.20680635354837,2.5,0.059679184,2.44,0.08437116,1.1376356,1.0006925,2.7124962606517986,200.0
